id,ley,resumen,ciudad,fecha_aprobacion,fecha_promulgacion,url,tema,subtemas,latitud,longitud
scz_286,Ley Autonómica Municipal Nº 1563,"""Ley Transitoria Municipal de Regularización Técnica y Excepcional de Edificaciones en el municipio de Santa Cruz de la Sierra""",Santa Cruz,6/12/2022,14/12/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001563&pagina=29#abrir-la-ley,suelo y vivienda,Normativa para edificaciones,,
scz_287,Ley Autonómica Municipal Nº 1562,"""Ley Autonómica Municipal de Incentivo Estudiantil""",Santa Cruz,28/11/2022,29/11/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001562&pagina=29#abrir-la-ley,educación,incentivos para la permenencia y el buen rendimiento escolar,,
scz_288,Ley Autonómica Municipal Nº 1561,"Ley de Aprobación de financiamiento para la Gestión de acceso a crédito ante la entidad financiera: Banco Unión S.A. Para el Proyecto de inversión pública: ""Construcción Viaducto 4to Anillo- Av. Virgen de Cotoca""",Santa Cruz,18/11/2022,18/11/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001561&pagina=29#abrir-la-ley,administracion publica,inversión pública,-17.77962235354539,-63.14742784573973
scz_289,Ley Autonómica Municipal Nº 1560,"""Ley de Aprobación de inicio de Gestión de Crédito Público para financiamiento por el F.N.D.R. Para la ejecución de planes, programas y proyectos de Inversión Pública: Construcción Pavimentación Av. Prolongación Radial 12, entre 8vo anillo tramo Palmar del Oratorio y Palmar Viruez""",Santa Cruz,18/11/2022,18/11/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001560&pagina=29#abrir-la-ley,administracion publica,inversión pública,-17.837584937830375,-63.15016724450534
scz_290,Ley Autonómica Municipal Nº 1559,"""Ley de Aprobación de inicio de Gestión de crédito público para financiamiento por el E.N.D.R. Para la ejecución de planes, programas y proyectos de inversión pública: Construcción Pavimentación Av. Divisoria entre Uv-159 y Uv-259 Dist,8""",Santa Cruz,18/11/2022,18/11/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001559&pagina=29#abrir-la-ley,administracion publica,inversión pública,-17.835551245592118,-63.114819909442886
scz_291,Ley Autonómica Municipal Nº 1558,"""Ley de Aprobación de inicio de Gestión de crédito público para financiamiento por el F.N.D.R. Para la ejecución de planes, programas y proyectos de inversión pública: Construcción pavimentación Av. 30 de octubre entre 8vo. Anillo - Av. 3 pasos al frente"".",Santa Cruz,18/11/2022,18/11/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001558&pagina=30#abrir-la-ley,administracion publica,inversión pública,-17.82039414385289,-63.122717606649374
scz_292,Ley Autonómica Municipal Nº 1557,"""Ley de Modificación a la Ley Autonómica Municipal GAMSCS Nº 1553 de Reactivación Económica e Incentivos Tributarios"".",Santa Cruz,15/11/2022,15/11/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001557&pagina=30#abrir-la-ley,impuestos,Incentivos tributarios,,
scz_293,Ley Autonómica Municipal Nº 1555,"Ley de Aprobación de Modificación Presupuestaria por Adición de Presupuesto Emergente de Financiamiento con la Asociación Internacional de Fomento Banco Mundial (AIF)""",Santa Cruz,28/09/2022,13/10/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001555&pagina=30#abrir-la-ley,administracion publica,Gestión o modificaciones presupuestarias,,
scz_294,Ley Autonómica Municipal Nº 1554,"""Ley Municipal de Registro de Personalidad Jurídica para la Junta Vecinal del ""Barrio Arboleda de Fátima"", U.v.262 y 264, Distrito Municipal N°7, de la ciudad de Santa Cruz de la Sierra""",Santa Cruz,28/09/2022,14/12/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001554&pagina=30#abrir-la-ley,administracion publica,Registro de personería jurídica para organizaciones sociales,-17.772642326019287,-63.09309281361033
scz_295,Ley Autonómica Municipal Nº 1553,"""Ley de Reactivación Económica e Incentivos Tributarios"".",Santa Cruz,28/09/2022,4/10/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001553&pagina=30#abrir-la-ley,impuestos,Incentivos tributarios,,
scz_296,Ley Autonómica Municipal Nº 1552,"""Ley Autonómica Municipal de Nominación de la Avenida "" Raúl Otero Reiche"" y la Avenida ""Germán Coimbra Sanz""",Santa Cruz,15/09/2022,30/11/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001552&pagina=30#abrir-la-ley,suelo y vivienda,Vías,-17.79865856498885,-63.17758540494893
scz_297,Ley Autonómica Municipal Nº 1551,"""Ley de Modificación a la Ley Autonómica Municipal GAMSCS N°433 para la Recepción de Terrenos para Uso Público en Unidad Vecinal Distinta a la del Proceso de Urbanización""",Santa Cruz,15/09/2022,17/10/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001551&pagina=30#abrir-la-ley,suelo y vivienda,Planificación territorial y zonificación,,
scz_298,Ley Autonómica Municipal Nº 1550,"Declara ""Hijo Ilustre"" del Municipio de Santa Cruz de la Sierra al Ingeniero Geólogo:""Julio Kempff Súarez''",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001550&pagina=30#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_299,Ley Autonómica Municipal Nº 1549,"Otorga el Honor al ''Merito Municipal"", en la mención Servicio Ciudadano, CategoríaInvestigación al destacado ""Lic. Rolando Huascar Bustillo Cayoja""",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001549&pagina=30#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_300,Ley Autonómica Municipal Nº 1548,"Otorga el ""Homenaje Póstumo"" a quien en vida fue: ""Lic. Fernando Alcocer Almanza"".",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001548&pagina=30#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_301,Ley Autonómica Municipal Nº 1547,"Otorga el ""Homenaje Póstumo ""a quien en vida fue: ""Sr. Juvenal Seas Jiménez (Bubby)""",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001547&pagina=31#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_302,Ley Autonómica Municipal Nº 1546,"Otorga el ""Homenaje Póstumo"" a quien en vida fue: ""Lic. Saúl Ávalos Cortéz"".",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001546&pagina=31#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_303,Ley Autonómica Municipal Nº 1545,"Otorga el ""Homenaje Póstumo"" a quien en vida fue:""Ing. Hugo Landivar Cuellar""",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001545&pagina=31#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_304,Ley Autonómica Municipal Nº 1544,"Otorga el Honor al ""Mérito Municipal"", en la mención, Distinción Especial, al: ""Ing. Miguel Angel Carrasco Martinez""",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001544&pagina=31#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_305,Ley Autonómica Municipal Nº 1543,"Otorga el Honor al ""Mérito Municipal"", en la mención, Distinción Especial, a la: ""Lic. Felisa Callapa Yucra"".",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001543&pagina=31#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_306,Ley Autonómica Municipal Nº 1542,"Otorga el Honor al Mérito Municipal, en la mención, Servicio Ciudadano, Categoría Desarrollo Humano, al: Instituto Superior de Bellas Artes.",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001542&pagina=31#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,-17.787247781865165,-63.20494572679546
scz_307,Ley Autonómica Municipal Nº 1541,"Otorga el Honor al Mérito Municipal, en la mención, Servicio Ciudadano, Categoría Desarrollo Económico, a la empresa Cargill Bolivia S.A.",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001541&pagina=31#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,-17.75744355403219,-63.199469609803174
scz_308,Ley Autonómica Municipal Nº 1540,"Otorga el Honor al ""Mérito Municipal"", en la mención, Servicio Ciudadano, Categoría Laboral, al destacado: ""Cnel. Msc. Jorge Neil Espejo Vidaurre"".",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001540&pagina=31#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_309,Ley Autonómica Municipal Nº 1539,"Otorga el Honor al ""Mérito Municipal"", en la mención, Servicio Ciudadano, Categoría Profesional, al destacado: ""Lic. Melvy Aideé Vargas Bonilla"".",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001539&pagina=31#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_310,Ley Autonómica Municipal Nº 1538,"Otorga el Honor al ""Mérito Municipal"", en la mención, Servicio Ciudadano, Categoría Profesional, al destacado: ""Dra. Paola Yvanna Montenegro Von Borries""",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001538&pagina=31#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_311,Ley Autonómica Municipal Nº 1537,"Otorga el Honor al Mérito Municipal, en la mención, Servicio Ciudadano, Categoría Empresarial al destacado Ing. Gilberto Montaño Cabrera.",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001537&pagina=32#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_312,Ley Autonómica Municipal Nº 1536,"Otorga el Honor al ""Mérito Municipal"", en la mención, Servicio Ciudadano, Categoría Salud, al destacado: ""Dr. Bernardo Ortiz Mercado"" .",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001536&pagina=32#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_313,Ley Autonómica Municipal Nº 1535,"Otorga el Honor al Mérito Municipal, en la mención Servicio Ciudadano, Categoría Salud, al destacado Dr. Freddy Leonardo Romero Gutiérrez.",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001535&pagina=32#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_314,Ley Autonómica Municipal Nº 1534,"Otorga el Honor al Mérito Municipal, en la mención Servicio Ciudadano, Categoría Deportivo, al destacado Juan Carlos Prado Angelo y Ritter Tennis Academy.",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001534&pagina=32#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_315,Ley Autonómica Municipal Nº 1533,"Otorga el Honor al Mérito Municipal, en la mención Servicio Ciudadano, Categoría Juvenil, al destacado Sebastián Ordoñez Sejas.",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001533&pagina=32#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_316,Ley Autonómica Municipal Nº 1532,"Otorga el Honor al Mérito Municipal, en la mención Servicio Ciudadano, Categoría Educación, al destacado Lic. Castro Ramírez Sejas.",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001532&pagina=32#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_317,Ley Autonómica Municipal Nº 1531,"Otorga el Honor al Mérito Municipal, en la mención Servicio Ciudadano, Categoría Cultura, al destacado Lic. Alejandro Fuentes Arze.",Santa Cruz,13/09/2022,22/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001531&pagina=32#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_318,Ley Autonómica Municipal Nº 1530,"Ley de Nominación de Calles de la Urbanización Los Jardines del Distrito Municipal N°5""",Santa Cruz,12/09/2022,30/11/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001530&pagina=32#abrir-la-ley,suelo y vivienda,Vías,-17.71398607041508,-63.15806312881763
scz_319,Ley Autonómica Municipal Nº 1529,"""Ley Municipal de la Juventud Cruceña""",Santa Cruz,9/09/2022,5/10/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001529&pagina=32#abrir-la-ley,niñez y juventud,participación política,,
scz_320,Ley Autonómica Municipal Nº 1528,"""Ley de Aprobación del Plan Operativo Anual (POA) - Presupuesto de la Gestión 2023 y Presupuesto de la Gestión 2023 y Presupuesto Plurianual del Gobierno Autónomo Municipal de Santa Cruz de la Sierra""",Santa Cruz,1/09/2022,5/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001528&pagina=32#abrir-la-ley,administracion publica,Gestión o modificaciones presupuestarias,,
scz_321,Ley Autonómica Municipal Nº 1527,"""Septiembre mes de la Gesta Libertaria Cruceña""",Santa Cruz,1/09/2022,5/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001527&pagina=33#abrir-la-ley,"patrimonio, cultura y turismo",Efemérides y festividades,,
scz_322,Ley Autonómica Municipal Nº 1526,"""Ley Municipal de Registro de Personalidad Jurídica para la Junta Vecinal del Barrio ""Carlos Moyano"", U.v.85 B y ET-50, Distrito Municipal N°7, de la Ciudad de Santa Cruz de la Sierra""",Santa Cruz,12/08/2022,16/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001526&pagina=33#abrir-la-ley,administracion publica,Registro de personería jurídica para organizaciones sociales,-17.78984640624771,-63.120696385154694
scz_323,Ley Autonómica Municipal Nº 1525,"""Homenaje Póstumo"" a quien en vida fue: ""Lic. KLEVERT AVALOS SEVERICHE"", en reconocirniento a su trayectoria como ex servidor público que prestó servicios profesionales por más de 40 años en el Gobiemo Autónomo Municipal de Santa Cruz de la Sierra, quien inició una carrera administrativa municipal desde muy joven en cargos de base; su compromiso, vocación de servicio y empatía por los colegas, hicieron que se convirtiera en dirigente sindical municipal, trabajando arduamente en favor de los derechos de los trabajadores municipales y en su desarrollo personal, culminando su carrera profesional y consolidandose como Asesor del Concejo Municipal de Santa Cruz de la Sierra.",Santa Cruz,16/08/2022,25/08/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001525&pagina=33#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_324,Ley Autonómica Municipal Nº 1524,"""Ley Autonómica Municipal de Nominación de la Avenida Radial 19, entre Tercer y Cuarto Anillo, con el nombre de ""Manfredo Kempff Mercado""",Santa Cruz,12/08/2022,16/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001524&pagina=33#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_325,Ley Autonómica Municipal Nº 1523,"""Ley de procedimiento para Registro de nombre de Personalidad Jurídica de Juntas Vecinales en la jurisdicción de Santa Cruz de la Sierra""",Santa Cruz,4/08/2022,5/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001523&pagina=33#abrir-la-ley,administracion publica,Registro de personería jurídica para organizaciones sociales,,
scz_326,Ley Autonómica Municipal Nº 1522,"""Ley Autonómica Municipal Excepcional de Condonación de Tasas para Registro y autorizaciones de Operaciones y Paradas de Moto-Taxis y Moto-Carros, que prestan Servicio Público""",Santa Cruz,29/07/2022,4/08/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001522&pagina=33#abrir-la-ley,transporte,Registro de propiedad de vehículos,,
scz_327,Ley Autonómica Municipal Nº 1521,"""Ley de Modificación a la Ley Autonómica GAMSCS N°1515 de Descuento Solidario para el pago de Patentes Municipales en el Centro de Abastecimiento Municipal Mayorista""",Santa Cruz,29/07/2022,12/08/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001521&pagina=33#abrir-la-ley,impuestos,Incentivos tributarios,,
scz_328,Ley Autonómica Municipal Nº 1520,"""Ley de Nominación de la Plaza Principal de la Ciudadela Nuevo Palmar, Distrito Municipal Nº 12""",Santa Cruz,29/07/2022,25/08/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001520&pagina=33#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,-17.866984496088953,-63.163209313909
scz_329,Ley Autonómica Municipal Nº 1519,""" Ley de Modificación a la Ley Autonómica Municipal GAMSCS Nº 1201 Modificatoria a la Ley Autonómica Municipal GAMSCS Nº 809 de Administración y prestación del Servicio de Alumbrado Público""",Santa Cruz,14/07/2022,30/08/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001519&pagina=33#abrir-la-ley,administracion publica,Modificaciones a marco regulatorio,,
scz_330,Ley Autonómica Municipal Nº 1518,"""Ley de Modificación a la Ley Autonómica Municipal GAMSCS Nº 1191/2019; De Declaratoria de Área Protegida y Patrimonio Natural Municipal del Área Natural ""Las Lomas-El Recreo"", Modificada mediante Ley Autonómica Municipal GAMSCS Nº 1354/2020.""",Santa Cruz,14/07/2022,15/08/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001518&pagina=33#abrir-la-ley,medio ambiente,áreas protegidas,-17.93826026045343,-63.16020533814001
scz_331,Ley Autonómica Municipal Nº 1517,"""Ley del Sistema Municipal para la Prevención y atención de emergencias y/o Desastres y Adaptación al Cambio Climático del Gobierno Autónomo Municipal de Santa Cruz de la Sierra - AIMPATEDAC - GAMSCS"".",Santa Cruz,14/07/2022,16/09/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001517&pagina=34#abrir-la-ley,gestión de riesgos,Cambio climático,,
scz_332,Ley Autonómica Municipal Nº 1516,"""Ley Autonómica Municipal de Incorporación y Complementación de tabla anexa a la Ley Autonómica Municipal N° 878 para los Centros Municipales de Abastecimiento Mayoristas.""",Santa Cruz,15/06/2022,1/07/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001516&pagina=34#abrir-la-ley,comercio y mercados,"Puestos de venta, patentes y ocupación de la vía público",,
scz_333,Ley Autonómica Municipal Nº 1515,"""Ley Autonómica Municipal de Descuento Solidario para el pago de Patente Municipal en el Centro de Abastecimiento Municipal Mayorista.""",Santa Cruz,15/06/2022,1/07/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001515&pagina=34#abrir-la-ley,impuestos,Incentivos tributarios,,
scz_334,Ley Autonómica Municipal Nº 1514,"""Ley de aprobación del Plan Maestro las Américas 1, del Área Urbana N°2, del Distrito Municipal N°6, Zona Nor- Este.""",Santa Cruz,15/06/2022,1/07/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001514&pagina=34#abrir-la-ley,suelo y vivienda,Planificación territorial y zonificación,-17.691682043042373,-63.08497017238209
scz_335,Ley Autonómica Municipal Nº 1512,"""Ley que aprueba el Primer Reformulado al Plan Operativo Anual (POA) y Presupuesto Gestión 2022, del Gobierno Autónomo Municipal de Santa Cruz de la Sierra.""",Santa Cruz,10/06/2022,17/06/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001512&pagina=34#abrir-la-ley,administracion publica,Gestión o modificaciones presupuestarias,,
scz_336,Ley Autonómica Municipal Nº 1511,"""Ley Autonómica Municipal que autoriza la Transferencia y/o Enajenación a Título Gratuito de un terreno de propiedad del Gobierno Autónomo Municipal de Santa Cruz de la Sierra, a favor de la Dirección General de la Fuerza Especial de Lucha contra el Narcotráfico-DG-FELCN-POLICIA BOLIVIANA.""",Santa Cruz,30/05/2022,17/06/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001511&pagina=34#abrir-la-ley,suelo y vivienda,Reversión de bienes inmuebles de la alcaldía a otras organizaciones de la sociedad,-17.74663693663761,-63.15538060648089
scz_337,Ley Autonómica Municipal Nº 1509,"""Ley de Modificación y Ampliación a la Ley Autonómica Municipal GAMSCS N°1485 de Regularización e Incentivo Tributario, Modificada por la Ley Autonómica Municipal GAMSCS N°1504""",Santa Cruz,3/05/2022,3/05/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001509&pagina=34#abrir-la-ley,impuestos,Incentivos tributarios,,
scz_338,Ley Autonómica Municipal Nº 1507,"""Ley de aprobación de Modificación Presupuestaria de Presupuesto Adicional por Inscripción de Saldos de Caja y Bancos en el POA y Presupuesto del Gobierno Autónomo Municipal de Santa Cruz de la Sierra - Gestión 2022""",Santa Cruz,20/04/2022,20/04/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001507&pagina=34#abrir-la-ley,administracion publica,Gestión o modificaciones presupuestarias,,
scz_339,Ley Autonómica Municipal Nº 1506,"""Ley Autonómica Municipal para la Provisión Temporal del Servicio de Aseo y Tratamiento de Residuos Sólidos por la Vida y la Salud Pública""",Santa Cruz,20/04/2022,20/04/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001506&pagina=34#abrir-la-ley,gestión de residuos,Servicio de Aseo Urbano,,
scz_340,Ley Autonómica Municipal Nº 1505,"""Ley de Modificación de Lineamiento Urbano a la Vía Divisoria entre las Unidades Vecinales (U.V) N° 165 Y 239 del Distrito Municipal No. 8""",Santa Cruz,15/03/2022,31/03/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001505&pagina=34#abrir-la-ley,suelo y vivienda,Vías,-17.85040016088504,-63.10576673378446
scz_341,Ley Autonómica Municipal Nº 1504,"""Ley de Modificación a la Ley Autonómica Municipal GAMSCS N°1486 de Regularización e Incentivo Tributario""",Santa Cruz,15/03/2022,15/03/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001504&pagina=35#abrir-la-ley,impuestos,Incentivos tributarios,,
scz_342,Ley Autonómica Municipal Nº 1503,"""Ley de Modificación a la Ley Autonómica Municipal GAMSCS N°123/2014 de Contratos y Convenios Municipales""",Santa Cruz,25/02/2022,13/05/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001503&pagina=35#abrir-la-ley,administracion publica,inversión pública,,
scz_343,Ley Autonómica Municipal Nº 1502,"Otorga el Honor al ""Mérito Municipal"", en la mención, Servicio Ciudadano, Categoría Cultura, al ciudadano: ""RÓMULO VACA AÑEZ""",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001502&pagina=35#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_344,Ley Autonómica Municipal Nº 1501,"Otorga el Honor al ""Mérito Municipal"", en la mención Servicio Ciudadano, Categoría Educación, al señor: ""RAMÓN MAMÍO CAMACHO""",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001501&pagina=35#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_345,Ley Autonómica Municipal Nº 1500,"Declara ""Hija Ilustre"" del Municipio de Santa Cruz de la Sierra a la Historiadora e investigadora: ""PAULA PEÑA HASBUN"".",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001500&pagina=35#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_346,Ley Autonómica Municipal Nº 1499,"Otorga el Honor al ""Mérito Municipal"", en la mención Servicio Ciudadano, Categoría Juvenil, a la destacada ciudadana: ""CARIME ORTIZ MARTÍNEZ""",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001499&pagina=35#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_347,Ley Autonómica Municipal Nº 1498,"Otorga el Honor al ""Mérito Municipal"", en la mención Servicio Ciudadano, Categoría Deportivo, al destacado: ""Ing. JAVIER ALFREDO MONROY GARZÓN """,Santa Cruz,17/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001498&pagina=35#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
scz_348,Ley Autonómica Municipal Nº 1497,"Otorga el Honor al ""Merito Municipal"", en la mención Servicio Ciudadano, Categoría Investigación al destacado: ""Arq. JOSÉ FERNANDO PRADO SALMÓN""",Santa Cruz,16/02/2022,22/02/2022,https://concejomunicipalscz.gob.bo/biblioteca-legislativa/ley-autonomica-municipal.php?mostrar=LY-001497&pagina=35#abrir-la-ley,Reconocimiento a ciudadanos u organizaciones destacadas,,,
